state,year,18-24_count,18-24<hs_grad,18-24_hs_grad/equiv,18-24_some_college/associate,18-24_bachelor/higher,25+_count,25+<9th_grade,25+_9th-12th_grade_nongrad,25+_hs_grad/equiv,25+_some_college,25+_associate's,25+_bachelor's,25+>bachelor,25-34_count,25-34_hs_grad/higher,25-34_bachelor/higher,35-44_count,35-44_hs_grad/higher,35-44_bachelor/higher,45-64_count,45-64_hs_grad/higher,45-64_bachelor/higher,65+_count,65+_hs_grad/higher,65+_bachelor/higher,25+_earnings,25+<hs_grad,25+_hs_grad/equiv.1,25+_some_college/associate,25+_bachelor's.1,25+>bachelor.1
Alabama ,2022,488344.0,0.118950985370968,0.36167128090034895,0.4279647133987517,0.09141302032993136,3474924.0,0.033967361588339774,0.0780630022412001,0.3042239197173809,0.2060891115892031,0.08965289600578315,0.1753465687307118,0.1126571401273812,652152.0,0.9199941118021565,0.3014818631239343,632416.0,0.8901403506552649,0.3198654050498406,1277343.0,0.8866576949182796,0.28595843089913986,913013.0,0.8654268887737634,0.2591682703313096,42463.0,28515.0,34127.0,39501.0,56640.0,70732.0
Alaska ,2022,68620.0,0.11368405712620228,0.4819003206062373,0.3220198192946663,0.0823958029728942,489218.0,0.022382659673192726,0.04439534113626236,0.291189203994947,0.23727254516391466,0.0988720774787518,0.19248678503243952,0.11340138752049189,113900.0,0.9387269534679543,0.29920105355575066,104911.0,0.942894453393829,0.32384592654726385,168933.0,0.9268585770690155,0.30223816542653004,101474.0,0.9276366359855727,0.3009046652344443,53582.0,41145.0,40651.0,51499.0,67321.0,89202.0
Arizona ,2022,717938.0,0.14215572932481635,0.3568483629505612,0.39153938083789963,0.1094565268867228,5053656.0,0.047780656221951,0.06070476502555774,0.2380348009441086,0.22972200719637426,0.09406793814220833,0.20421888628747187,0.1254709461823282,1018691.0,0.9081124698264734,0.3293982179090617,926470.0,0.8831424654872797,0.34947596792124946,1726541.0,0.8787193585324646,0.3235637033815009,1381954.0,0.9008780321197377,0.32429371744645624,48738.0,31966.0,38547.0,45115.0,63471.0,76587.0
Arkansas ,2022,292181.0,0.12747577700124238,0.3740866106967941,0.4027469274182784,0.09569068488368511,2057624.0,0.04021142832704128,0.06837838205619685,0.34295381469111946,0.2129038152743164,0.08146969514352477,0.15744421721364057,0.09663864729416065,385877.0,0.9276634782586161,0.2769950009977273,387640.0,0.9027370756371892,0.2993034774533072,745265.0,0.8799245905818736,0.2395926281255661,538842.0,0.873185460673073,0.22518474803374644,41385.0,30770.0,34517.0,38814.0,53117.0,68769.0
California ,2022,3663563.0,0.09272476002186943,0.3572115451542665,0.42417449897818055,0.12588919584568356,26866773.0,0.08846633721139491,0.06472225004469274,0.2049689778523085,0.19328164197464281,0.07873814990732232,0.22541482745248193,0.1444078155571568,5744459.0,0.9168123577868691,0.4093690981169854,5395388.0,0.8618605371847214,0.40741314619078367,9568024.0,0.8150494814812338,0.34602400662874594,6158902.0,0.8176804891521249,0.3369787341964525,52520.0,30843.0,38507.0,47535.0,75688.0,103600.0
Colorado ,2022,544827.0,0.11002942218355552,0.34486543434888506,0.3903881415568612,0.15471700191069826,4084004.0,0.02793557498964252,0.04174310309196563,0.20154461161154594,0.18662542935805157,0.08301069244790162,0.28841573122847086,0.17072485727242187,915942.0,0.9470839856672147,0.49710134484497925,860355.0,0.9214498666248234,0.4941390472537499,1392046.0,0.9201053700811611,0.439980431681137,915661.0,0.9374200714019708,0.4174121208613231,55648.0,34357.0,42245.0,46542.0,69493.0,84468.0
Connecticut ,2022,350593.0,0.0943487177439367,0.28314883640004224,0.4289560829794092,0.19354636287661192,2545188.0,0.03943755824717074,0.045442222735609314,0.25933133426685967,0.15939608390421453,0.0774044982138844,0.22984510378015297,0.18914319885210837,450510.0,0.9441033495371912,0.47060220638831546,460313.0,0.9174648554353233,0.4574930536395887,970653.0,0.9186217937821239,0.4139718313341637,663712.0,0.8887002193722578,0.3645858444626585,58734.0,31767.0,41610.0,49709.0,75597.0,92566.0
Delaware ,2022,86128.0,0.13317388073564926,0.38661062604495633,0.3757663013189671,0.10444919190042727,724041.0,0.026164264178409787,0.05383673024041456,0.2822837380756062,0.18740789540923788,0.08515677979561931,0.20978646236884374,0.1553641299318685,130563.0,0.9273607377281465,0.39777731822951373,125307.0,0.9102683808566161,0.4036885409434429,255991.0,0.9219933513287577,0.3444183584579145,212180.0,0.9188095013667641,0.3473277405976058,50835.0,34578.0,39820.0,44530.0,64139.0,79150.0
Florida ,2022,1845519.0,0.124289698453389,0.34610101548670047,0.40908167296028924,0.1205276130996213,16104410.0,0.04218937545678482,0.058586126408853224,0.27095739614180214,0.18352972881341198,0.10207235161052158,0.21393785925718484,0.1287271623114414,2783761.0,0.9183432054691477,0.36805602205074356,2799499.0,0.9032666202059726,0.37640163472106974,5726736.0,0.901215980621422,0.33159499582310065,4794414.0,0.8833847056178294,0.32144595773331214,44036.0,28063.0,34769.0,41565.0,56243.0,74215.0
Georgia ,2022,1074228.0,0.14146996726951822,0.361027640314719,0.378166460006628,0.11933593240913475,7332980.0,0.03987983057365491,0.06498013086085057,0.2699915995952532,0.19107020610993075,0.08713688023150207,0.20723157570319298,0.1397097769256155,1483997.0,0.9195914816539387,0.37478242880544904,1469050.0,0.8893523025084238,0.38733875633913073,2735658.0,0.9014986522438112,0.3435462327527783,1644275.0,0.8676638640130149,0.2913703607973119,47625.0,30325.0,35880.0,42139.0,63803.0,78550.0
