state,year,18-24_count,18-24<hs_grad,18-24_hs_grad/equiv,18-24_some_college/associate,18-24_bachelor/higher,25+_count,25+<9th_grade,25+_9th-12th_grade_nongrad,25+_hs_grad/equiv,25+_some_college,25+_associate's,25+_bachelor's,25+>bachelor,25-34_count,25-34_hs_grad/higher,25-34_bachelor/higher,35-44_count,35-44_hs_grad/higher,35-44_bachelor/higher,45-64_count,45-64_hs_grad/higher,45-64_bachelor/higher,65+_count,65+_hs_grad/higher,65+_bachelor/higher,25+_earnings,25+<hs_grad,25+_hs_grad/equiv.1,25+_some_college/associate,25+_bachelor's.1,25+>bachelor.1
Alabama ,2017,471079.0,0.13545498738003606,0.3424287646021156,0.4558704590949713,0.06624578892287705,3309607.0,0.04151127309073253,0.0935328575265885,0.3112097599503506,0.2142550459918655,0.08426317686661891,0.1595412990122392,0.09568658756160475,628878.0,0.8831665283250487,0.2669007343236685,596006.0,0.8821907833142619,0.27913141814008585,1281507.0,0.8819140277813543,0.25986280215402646,803216.0,0.8108528714567439,0.2209567538495249,35578.0,21601.0,29440.0,32057.0,49520.0,57213.0
Alaska ,2017,73053.0,0.14258141349431236,0.38180499089701997,0.41019533763158256,0.06541825797708513,481561.0,0.02958296041415314,0.05355500133939418,0.2764592647660421,0.26369452675777316,0.08871980912075521,0.17950789204275264,0.10848054555912959,118149.0,0.9055176091206866,0.23781834801818044,97124.0,0.9432889913924468,0.3193958238952267,183247.0,0.9285718183653757,0.29573199015536406,83041.0,0.8762538986765573,0.3055478618995436,45018.0,24222.0,35868.0,41758.0,56914.0,75748.0
Arizona ,2017,672180.0,0.16325091493349997,0.33641435329822367,0.424221190752477,0.07611354101579934,4711362.0,0.05406080025266579,0.07433052268112703,0.24122387538890028,0.2502055668827825,0.08661401947037821,0.18318736705012267,0.11037784827402353,953327.0,0.8871625370937779,0.28867219747264056,859457.0,0.859806831522694,0.313589859643938,1697728.0,0.8641849577788668,0.2858826620047499,1200850.0,0.878202939584461,0.293979264687513,36923.0,22121.0,28821.0,35802.0,51197.0,65573.0
Arkansas ,2017,287448.0,0.13320670173387883,0.34304987336840054,0.44518660766469065,0.07855681723302997,2008398.0,0.04617361698229136,0.0870380273232696,0.34021394165897395,0.2210393557452258,0.07146093553170238,0.15001707828826757,0.08405704447026933,382786.0,0.9054406378498692,0.2665066120495525,370996.0,0.8805108410872354,0.2712670756558022,757592.0,0.8696026357194901,0.2195231734231618,497024.0,0.8224874452742724,0.20351331122843164,34062.0,23439.0,29023.0,31916.0,46483.0,60011.0
California ,2017,3799994.0,0.10514621865192418,0.3089720667980002,0.4798215470866533,0.10606016746342231,26679273.0,0.09220614819601719,0.07456383837745503,0.207696139246373,0.21147056743262832,0.07761309687861434,0.2105173180693492,0.1259328917995629,6018225.0,0.8956461415118245,0.36255457381536915,5232877.0,0.8326306924470038,0.36498774956873625,9923354.0,0.8141102292632109,0.31842933346930885,5504817.0,0.8000289564575898,0.31326908778257295,41122.0,22648.0,30918.0,38296.0,60940.0,85555.0
Colorado ,2017,522727.0,0.11290979803989463,0.32329303823984606,0.43911640301725374,0.12468076070300559,3822068.0,0.03384319692899237,0.049785875081238745,0.2133910228703414,0.20900491566345758,0.08197368544986641,0.2603025377884433,0.15169876621766018,867170.0,0.9273002986726939,0.4231580889560294,762156.0,0.9008470706784438,0.4426521604500916,1419043.0,0.9215943421023888,0.4034986959521311,773699.0,0.909833152168996,0.3848977444716873,42324.0,26069.0,32385.0,37835.0,52074.0,67553.0
Connecticut ,2017,352052.0,0.10579687091679638,0.2816686171361049,0.44188358537943256,0.17065092656766614,2493854.0,0.04092621300204423,0.05502527413393086,0.27143168766094566,0.16514759885703012,0.0806755327296626,0.21404260233357686,0.17275109128280966,444141.0,0.9195097953127498,0.4245881375509129,421380.0,0.920769851440505,0.4397598367269448,1027239.0,0.9153186356826406,0.3841832329185321,601094.0,0.8616422722569183,0.32619856461718133,48506.0,25393.0,34473.0,42231.0,61520.0,80966.0
Delaware ,2017,83940.0,0.11927567309983321,0.33721705980462235,0.4531212771026924,0.09038598999285204,673686.0,0.03482334500048984,0.05950992005177486,0.3240515611130408,0.18994902669789784,0.07685628022550565,0.18026498992112053,0.13454487699017048,130949.0,0.9179757004635393,0.3085476025017373,111068.0,0.8831526632333345,0.32911369611409225,258452.0,0.922012598083977,0.32893535356661974,173217.0,0.8864083779305726,0.2892960852572207,41815.0,26364.0,32626.0,36577.0,57157.0,73360.0
Florida ,2017,1763443.0,0.15244155892762057,0.3106286962493259,0.4445201801249034,0.09240956469815015,15020177.0,0.04732906942441491,0.06891010671844945,0.28828155620269985,0.1985514551526257,0.10036060160942178,0.18904570831622025,0.10752150257616805,2707837.0,0.9036467113788607,0.2996749804364148,2535767.0,0.89128772477913,0.3253279974067018,5561341.0,0.8908283092153493,0.29047364655395164,4215232.0,0.8571338422179372,0.28530861409288977,33638.0,21666.0,26826.0,32230.0,45651.0,60959.0
Georgia ,2017,1018588.0,0.15318460457024824,0.3430111094966758,0.41230507329754523,0.09149921263553075,6896026.0,0.045392085238657745,0.08416601097501662,0.28081405145514243,0.20215222506411665,0.07838775549860166,0.19019809380069042,0.11888977796777449,1421366.0,0.8864289704411109,0.31889675143488727,1384136.0,0.8781203581150985,0.34906107492327343,2688674.0,0.8833205513200931,0.3102205771320733,1401850.0,0.8219502799871599,0.2575018725255912,37173.0,21993.0,29437.0,35055.0,51915.0,65479.0
