state,year,18-24_count,18-24<hs_grad,18-24_hs_grad/equiv,18-24_some_college/associate,18-24_bachelor/higher,25+_count,25+<9th_grade,25+_9th-12th_grade_nongrad,25+_hs_grad/equiv,25+_some_college,25+_associate's,25+_bachelor's,25+>bachelor,25-34_count,25-34_hs_grad/higher,25-34_bachelor/higher,35-44_count,35-44_hs_grad/higher,35-44_bachelor/higher,45-64_count,45-64_hs_grad/higher,45-64_bachelor/higher,65+_count,65+_hs_grad/higher,65+_bachelor/higher,25+_earnings,25+<hs_grad,25+_hs_grad/equiv.1,25+_some_college/associate,25+_bachelor's.1,25+>bachelor.1
Missouri ,2015,593894.0,0.138,0.301,0.466,0.095,4097212.0,0.036,0.075,0.31,0.224,0.077,0.173,0.106,796209.0,0.912,0.327,733744.0,0.908,0.333,1616311.0,0.898,0.267,950948.0,0.842,0.217,1.0,21161.0,27375.0,32114.0,45607.0,57209.0
Montana ,2015,100393.0,0.162,0.355,0.424,0.06,706329.0,0.02,0.044,0.315,0.228,0.086,0.204,0.102,128657.0,0.939,0.329,118633.0,0.952,0.365,280108.0,0.943,0.281,178931.0,0.911,0.29,1.0,17549.0,26806.0,30429.0,39292.0,52284.0
Nebraska ,2015,192977.0,0.117,0.262,0.496,0.125,1232583.0,0.039,0.051,0.269,0.238,0.101,0.198,0.104,252652.0,0.92,0.347,232446.0,0.897,0.361,468794.0,0.926,0.293,278691.0,0.886,0.228,1.0,22266.0,29307.0,34836.0,46833.0,60470.0
Nevada ,2015,254123.0,0.186,0.349,0.414,0.05,1968167.0,0.064,0.08,0.279,0.26,0.081,0.155,0.081,411910.0,0.873,0.215,388122.0,0.84,0.249,746023.0,0.853,0.232,422112.0,0.859,0.249,1.0,25316.0,30254.0,33253.0,45977.0,62155.0
New Hampshire ,2015,130063.0,0.111,0.318,0.449,0.122,937214.0,0.019,0.049,0.285,0.192,0.097,0.219,0.137,155315.0,0.948,0.407,156414.0,0.94,0.396,407128.0,0.94,0.346,218357.0,0.896,0.312,1.0,29179.0,33726.0,40122.0,51426.0,67491.0
New Jersey ,2015,792764.0,0.116,0.272,0.459,0.152,6166384.0,0.052,0.058,0.285,0.166,0.064,0.233,0.143,1151980.0,0.92,0.437,1168897.0,0.905,0.433,2502556.0,0.907,0.372,1342951.0,0.822,0.281,1.0,22278.0,31719.0,39832.0,60935.0,83032.0
New Mexico ,2015,208145.0,0.181,0.299,0.474,0.047,1377548.0,0.067,0.086,0.268,0.236,0.077,0.144,0.121,272426.0,0.849,0.217,246672.0,0.842,0.246,527856.0,0.863,0.276,330594.0,0.822,0.299,1.0,18599.0,26477.0,29996.0,42423.0,57560.0
New York ,2015,1941151.0,0.119,0.262,0.462,0.158,13641473.0,0.066,0.074,0.265,0.16,0.085,0.2,0.15,2875580.0,0.898,0.441,2498772.0,0.876,0.397,5304674.0,0.869,0.324,2962447.0,0.792,0.27,1.0,20814.0,30614.0,36736.0,55360.0,71684.0
North Carolina ,2015,992108.0,0.142,0.308,0.455,0.095,6762644.0,0.05,0.084,0.264,0.215,0.092,0.189,0.106,1298130.0,0.881,0.321,1312886.0,0.876,0.332,2636083.0,0.884,0.292,1515545.0,0.811,0.244,1.0,20359.0,26632.0,31060.0,46171.0,59243.0
North Dakota ,2015,93597.0,0.103,0.263,0.504,0.131,492017.0,0.037,0.038,0.276,0.227,0.131,0.215,0.077,114100.0,0.948,0.356,86540.0,0.967,0.322,184020.0,0.945,0.291,107357.0,0.832,0.198,1.0,30667.0,33374.0,37644.0,45787.0,65049.0
Ohio ,2015,1087145.0,0.137,0.327,0.438,0.097,7896470.0,0.03,0.073,0.337,0.206,0.086,0.168,0.1,1486363.0,0.92,0.321,1400811.0,0.915,0.319,3169742.0,0.912,0.259,1839554.0,0.839,0.202,1.0,20775.0,29284.0,32285.0,50191.0,62324.0
Oklahoma ,2015,392378.0,0.169,0.324,0.431,0.076,2557863.0,0.043,0.084,0.316,0.237,0.074,0.165,0.081,535955.0,0.889,0.254,479383.0,0.878,0.266,966494.0,0.879,0.244,576031.0,0.844,0.226,1.0,22135.0,27321.0,32197.0,42195.0,55490.0
Oregon ,2015,363364.0,0.152,0.302,0.449,0.097,2804461.0,0.037,0.063,0.234,0.258,0.088,0.202,0.12,553310.0,0.91,0.343,527375.0,0.888,0.368,1063998.0,0.902,0.305,659778.0,0.9,0.292,1.0,21904.0,26567.0,31625.0,44049.0,61139.0
Pennsylvania ,2015,1214756.0,0.124,0.328,0.431,0.118,8895727.0,0.033,0.07,0.357,0.16,0.083,0.181,0.116,1648641.0,0.921,0.378,1501855.0,0.916,0.357,3564038.0,0.913,0.283,2181193.0,0.839,0.217,1.0,21860.0,30304.0,35547.0,50791.0,66931.0
Rhode Island ,2015,114340.0,0.097,0.285,0.487,0.13,730083.0,0.055,0.068,0.28,0.185,0.085,0.193,0.134,143020.0,0.911,0.363,123682.0,0.901,0.35,292849.0,0.893,0.338,170532.0,0.803,0.262,1.0,23540.0,34328.0,37783.0,50880.0,70840.0
South Carolina ,2015,487006.0,0.128,0.338,0.448,0.087,3319832.0,0.044,0.092,0.294,0.207,0.094,0.173,0.095,631579.0,0.889,0.292,600449.0,0.88,0.285,1293850.0,0.878,0.265,793954.0,0.806,0.242,1.0,19637.0,26184.0,31663.0,44151.0,52733.0
South Dakota ,2015,85681.0,0.142,0.302,0.46,0.097,563108.0,0.034,0.054,0.312,0.213,0.111,0.196,0.079,111923.0,0.92,0.313,98348.0,0.922,0.316,218324.0,0.936,0.264,134513.0,0.856,0.232,1.0,24776.0,29135.0,32264.0,41273.0,51443.0
Tennessee ,2015,633012.0,0.105,0.364,0.44,0.091,4473487.0,0.053,0.086,0.331,0.205,0.067,0.161,0.096,865801.0,0.898,0.305,841160.0,0.885,0.295,1750746.0,0.874,0.246,1015780.0,0.785,0.205,1.0,20461.0,26490.0,31615.0,45600.0,56896.0
Texas ,2015,2787469.0,0.16,0.322,0.439,0.079,17472861.0,0.089,0.087,0.253,0.218,0.069,0.187,0.097,3977864.0,0.867,0.294,3725435.0,0.825,0.307,6548055.0,0.822,0.28,3221507.0,0.776,0.25,1.0,21362.0,28000.0,35462.0,51887.0,70031.0
Utah ,2015,341637.0,0.127,0.31,0.495,0.068,1741949.0,0.029,0.056,0.242,0.263,0.092,0.211,0.107,440506.0,0.923,0.313,402256.0,0.913,0.335,591345.0,0.914,0.321,307842.0,0.91,0.299,1.0,23626.0,30517.0,32661.0,46255.0,70017.0
Vermont ,2015,67228.0,0.084,0.264,0.508,0.145,438654.0,0.028,0.055,0.29,0.171,0.086,0.223,0.146,70733.0,0.916,0.389,69851.0,0.944,0.385,187986.0,0.934,0.359,110084.0,0.871,0.365,1.0,21884.0,30898.0,36054.0,40348.0,55525.0
Virginia ,2015,827861.0,0.102,0.305,0.474,0.119,5685318.0,0.045,0.066,0.246,0.198,0.075,0.213,0.157,1172805.0,0.923,0.396,1095902.0,0.912,0.424,2229167.0,0.899,0.369,1187444.0,0.816,0.295,1.0,22657.0,29674.0,35656.0,55799.0,78049.0
Washington ,2015,669067.0,0.138,0.314,0.444,0.104,4889314.0,0.039,0.052,0.231,0.24,0.096,0.217,0.125,1050364.0,0.912,0.356,926769.0,0.904,0.372,1875555.0,0.915,0.332,1036626.0,0.897,0.318,1.0,24751.0,31319.0,37293.0,55795.0,71123.0
West Virginia ,2015,164334.0,0.116,0.372,0.432,0.08,1300347.0,0.045,0.095,0.407,0.188,0.069,0.117,0.079,217874.0,0.907,0.262,230444.0,0.915,0.215,515668.0,0.873,0.185,336361.0,0.771,0.156,1.0,18618.0,26658.0,30816.0,41512.0,52317.0
Wisconsin ,2015,560301.0,0.111,0.314,0.463,0.111,3918997.0,0.03,0.056,0.312,0.213,0.105,0.189,0.094,725456.0,0.933,0.336,696695.0,0.918,0.335,1596083.0,0.928,0.274,900763.0,0.873,0.221,1.0,22730.0,30884.0,35361.0,47383.0,61217.0
Wyoming ,2015,57860.0,0.155,0.341,0.457,0.046,388747.0,0.02,0.058,0.288,0.263,0.109,0.173,0.09,82440.0,0.917,0.267,72140.0,0.947,0.282,151620.0,0.921,0.243,82547.0,0.907,0.277,1.0,25376.0,32377.0,35229.0,46092.0,61476.0
